;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
157;3065006;ELX - AGROALIMENTARI;2023-01-07;13;3;0,1;1;9;10;48;;;;;;;;235;56;0;1016;498;;17,5;;1,8;;;;;;;;;;;;;;;;
158;3065006;ELX - AGROALIMENTARI;2023-01-07;14;3;0,1;1;4;5;52;;;;;;;;224;49;0;1016;454;;18,6;;2,4;;;;;;;;;;;;;;;;
159;3065006;ELX - AGROALIMENTARI;2023-01-07;15;3;0,1;1;3;3;55;;;;;;;;213;43;0;1016;357;;19,4;;2,2;;;;;;;;;;;;;;;;
160;3065006;ELX - AGROALIMENTARI;2023-01-07;16;3;0,2;1;2;3;52;;;;;;;;216;40;0;1016;203;;19,4;;2,1;;;;;;;;;;;;;;;;
161;3065006;ELX - AGROALIMENTARI;2023-01-07;17;3;0,2;1;7;8;48;;;;;;;;202;55;0;1016;39;;17,6;;0,9;;;;;;;;;;;;;;;;
162;3065006;ELX - AGROALIMENTARI;2023-01-07;18;3;0,1;1;17;18;41;;;;;;;;233;70;0;1016;0;;14,9;;0,3;;;;;;;;;;;;;;;;
163;3065006;ELX - AGROALIMENTARI;2023-01-07;19;3;0,1;1;26;27;29;;;;;;;;302;78;0;1016;0;;13,6;;0,1;;;;;;;;;;;;;;;;
164;3065006;ELX - AGROALIMENTARI;2023-01-07;20;3;0,1;2;33;36;26;;;;;;;;297;78;0;1016;0;;13,1;;0,4;;;;;;;;;;;;;;;;
165;3065006;ELX - AGROALIMENTARI;2023-01-07;21;4;0,1;8;47;59;14;;;;;;;;326;76;0;1016;0;;12;;0,1;;;;;;;;;;;;;;;;
166;3065006;ELX - AGROALIMENTARI;2023-01-07;22;4;0,2;9;42;56;13;;;;;;;;288;78;0;1016;0;;10,8;;0,3;;;;;;;;;;;;;;;;
167;3065006;ELX - AGROALIMENTARI;2023-01-07;23;4;0,1;1;35;37;21;;;;;;;;273;75;0;1016;0;;11,4;;0,5;;;;;;;;;;;;;;;;
168;3065006;ELX - AGROALIMENTARI;2023-01-08;0;4;0,1;4;36;42;17;;;;;;;;265;76;0;1015;0;;11;;0,2;;;;;;;;;;;;;;;;
169;3065006;ELX - AGROALIMENTARI;2023-01-08;1;4;0,1;1;23;24;26;;;;;;;;265;80;0;1015;0;;10,1;;0,8;;;;;;;;;;;;;;;;
170;3065006;ELX - AGROALIMENTARI;2023-01-08;2;4;0,1;1;22;22;24;;;;;;;;287;83;0;1014;0;;9,6;;0,3;;;;;;;;;;;;;;;;
171;3065006;ELX - AGROALIMENTARI;2023-01-08;3;4;0,1;1;10;10;42;;;;;;;;296;76;0;1014;0;;11,3;;0,8;;;;;;;;;;;;;;;;
172;3065006;ELX - AGROALIMENTARI;2023-01-08;4;4;0,1;1;7;7;38;;;;;;;;245;76;0;1014;0;;10,3;;0,4;;;;;;;;;;;;;;;;
173;3065006;ELX - AGROALIMENTARI;2023-01-08;5;4;0,1;1;15;15;28;;;;;;;;322;83;0;1014;0;;9,7;;0,2;;;;;;;;;;;;;;;;
174;3065006;ELX - AGROALIMENTARI;2023-01-08;6;4;0,1;1;13;13;26;;;;;;;;259;82;0;1014;0;;9,9;;0,1;;;;;;;;;;;;;;;;
175;3065006;ELX - AGROALIMENTARI;2023-01-08;7;4;0,1;5;16;22;22;;;;;;;;231;83;0;1014;0;;9,7;;0,1;;;;;;;;;;;;;;;;
176;3065006;ELX - AGROALIMENTARI;2023-01-08;8;4;0,1;1;12;12;29;;;;;;;;271;82;0;1014;10;;10,4;;0,2;;;;;;;;;;;;;;;;
177;3065006;ELX - AGROALIMENTARI;2023-01-08;9;4;0,1;1;12;13;30;;;;;;;;270;81;0;1014;45;;10,4;;0,5;;;;;;;;;;;;;;;;
178;3065006;ELX - AGROALIMENTARI;2023-01-08;10;4;0,1;1;16;18;32;;;;;;;;283;77;0;1014;112;;12,3;;0,4;;;;;;;;;;;;;;;;
179;3065006;ELX - AGROALIMENTARI;2023-01-08;11;4;0,1;1;14;14;37;;;;;;;;252;74;0;1014;96;;13,5;;0,3;;;;;;;;;;;;;;;;
180;3065006;ELX - AGROALIMENTARI;2023-01-08;12;4;0,1;1;15;15;39;;;;;;;;253;74;0;1013;99;;13,8;;0,7;;;;;;;;;;;;;;;;
181;3065006;ELX - AGROALIMENTARI;2023-01-08;13;4;0,1;1;18;18;39;;;;;;;;219;73;0;1013;99;;14,6;;0,1;;;;;;;;;;;;;;;;
182;3065006;ELX - AGROALIMENTARI;2023-01-08;14;4;0,1;1;14;14;46;;;;;;;;203;68;0;1013;368;;17;;0,3;;;;;;;;;;;;;;;;
183;3065006;ELX - AGROALIMENTARI;2023-01-08;15;3;0,1;1;6;7;51;;;;;;;;210;61;0;1012;189;;19,4;;1,2;;;;;;;;;;;;;;;;
184;3065006;ELX - AGROALIMENTARI;2023-01-08;16;3;0,1;1;7;8;47;;;;;;;;207;62;0;1013;102;;19,4;;0,3;;;;;;;;;;;;;;;;
185;3065006;ELX - AGROALIMENTARI;2023-01-08;17;3;0,1;1;8;9;46;;;;;;;;229;64;0;1013;33;;18,8;;0,2;;;;;;;;;;;;;;;;
186;3065006;ELX - AGROALIMENTARI;2023-01-08;18;3;0,1;1;13;14;43;;;;;;;;242;67;0;1013;0;;18,1;;0,4;;;;;;;;;;;;;;;;
187;3065006;ELX - AGROALIMENTARI;2023-01-08;19;3;0,1;1;15;16;40;;;;;;;;260;70;0;1013;0;;17,9;;0,7;;;;;;;;;;;;;;;;
188;3065006;ELX - AGROALIMENTARI;2023-01-08;20;3;0,1;2;18;20;35;;;;;;;;242;74;0;1013;0;;17,1;;0,2;;;;;;;;;;;;;;;;
189;3065006;ELX - AGROALIMENTARI;2023-01-08;21;3;0,1;9;29;41;23;;;;;;;;300;80;0;1013;0;;15,9;;0,2;;;;;;;;;;;;;;;;
190;3065006;ELX - AGROALIMENTARI;2023-01-08;22;4;0,2;2;28;31;19;;;;;;;;186;83;0;1013;0;;14,8;;0,2;;;;;;;;;;;;;;;;
191;3065006;ELX - AGROALIMENTARI;2023-01-08;23;4;0,1;1;11;11;36;;;;;;;;232;76;0;1013;0;;16,6;;0,5;;;;;;;;;;;;;;;;
192;3065006;ELX - AGROALIMENTARI;2023-01-09;0;4;0,1;1;6;7;41;;;;;;;;248;73;0;1013;0;;17,2;;1;;;;;;;;;;;;;;;;
193;3065006;ELX - AGROALIMENTARI;2023-01-09;1;4;0,1;1;6;8;37;;;;;;;;238;77;0;1013;0;;16,2;;0,8;;;;;;;;;;;;;;;;
194;3065006;ELX - AGROALIMENTARI;2023-01-09;2;4;0,1;1;2;3;41;;;;;;;;233;76;0;1013;0;;16,5;;0,7;;;;;;;;;;;;;;;;
195;3065006;ELX - AGROALIMENTARI;2023-01-09;3;4;0,1;2;2;4;42;;;;;;;;231;74;0;1013;0;;16,6;;0,8;;;;;;;;;;;;;;;;
196;3065006;ELX - AGROALIMENTARI;2023-01-09;4;4;0,1;1;2;2;43;;;;;;;;253;71;0;1013;0;;16,5;;1,4;;;;;;;;;;;;;;;;
197;3065006;ELX - AGROALIMENTARI;2023-01-09;5;4;0,1;1;1;2;44;;;;;;;;264;69;0;1013;0;;17;;1,4;;;;;;;;;;;;;;;;
198;3065006;ELX - AGROALIMENTARI;2023-01-09;6;4;0,1;1;2;3;40;;;;;;;;186;69;0;1013;0;;16,4;;0,7;;;;;;;;;;;;;;;;
199;3065006;ELX - AGROALIMENTARI;2023-01-09;7;4;0,1;7;17;27;27;;;;;;;;181;80;0;1013;0;;14,2;;0,2;;;;;;;;;;;;;;;;
200;3065006;ELX - AGROALIMENTARI;2023-01-09;8;4;0,1;28;40;82;14;;;;;;;;250;79;0;1014;14;;14,9;;0,1;;;;;;;;;;;;;;;;
201;3065006;ELX - AGROALIMENTARI;2023-01-09;9;4;0,1;40;41;101;12;;;;;;;;188;81;0;1014;88;;15;;0,4;;;;;;;;;;;;;;;;
202;3065006;ELX - AGROALIMENTARI;2023-01-09;10;4;0,1;2;9;11;38;;;;;;;;278;62;0;1014;195;;20,6;;3,1;;;;;;;;;;;;;;;;
203;3065006;ELX - AGROALIMENTARI;2023-01-09;11;3;0,1;4;9;16;42;;;;;;;;287;54;0;1015;256;;22;;3,7;;;;;;;;;;;;;;;;
204;3065006;ELX - AGROALIMENTARI;2023-01-09;12;3;0,1;1;6;8;44;;;;;;;;292;49;0;1015;365;;22,7;;3,5;;;;;;;;;;;;;;;;
205;3065006;ELX - AGROALIMENTARI;2023-01-09;13;3;0,1;1;4;5;48;;;;;;;;290;40;0;1015;503;;24,1;;4,8;;;;;;;;;;;;;;;;
206;3065006;ELX - AGROALIMENTARI;2023-01-09;14;3;0,1;1;2;3;49;;;;;;;;285;37;0;1015;447;;24,2;;5,9;;;;;;;;;;;;;;;;
207;3065006;ELX - AGROALIMENTARI;2023-01-09;15;3;0,1;1;3;4;48;;;;;;;;299;41;0;1015;339;;23,6;;2,5;;;;;;;;;;;;;;;;
208;3065006;ELX - AGROALIMENTARI;2023-01-09;16;3;0,1;1;4;5;46;;;;;;;;295;48;0;1016;161;;22,2;;2,7;;;;;;;;;;;;;;;;
209;3065006;ELX - AGROALIMENTARI;2023-01-09;17;3;0,1;1;11;12;46;;;;;;;;306;50;0;1016;33;;21,3;;0,7;;;;;;;;;;;;;;;;
210;3065006;ELX - AGROALIMENTARI;2023-01-09;18;3;0,1;1;18;18;40;;;;;;;;315;54;0;1016;1;;20;;0,2;;;;;;;;;;;;;;;;
211;3065006;ELX - AGROALIMENTARI;2023-01-09;19;3;0,1;1;16;17;41;;;;;;;;297;57;0;1017;0;;19,1;;1,1;;;;;;;;;;;;;;;;
212;3065006;ELX - AGROALIMENTARI;2023-01-09;20;3;0,1;1;18;19;40;;;;;;;;284;60;0;1017;0;;18;;0,7;;;;;;;;;;;;;;;;
213;3065006;ELX - AGROALIMENTARI;2023-01-09;21;3;0,1;2;9;12;49;;;;;;;;271;58;0;1017;0;;18;;0,9;;;;;;;;;;;;;;;;
214;3065006;ELX - AGROALIMENTARI;2023-01-09;22;3;0,1;1;6;7;49;;;;;;;;241;63;0;1017;0;;16,7;;0,3;;;;;;;;;;;;;;;;
215;3065006;ELX - AGROALIMENTARI;2023-01-09;23;4;0,1;1;2;3;57;;;;;;;;287;60;0;1017;0;;17,2;;1,8;;;;;;;;;;;;;;;;
216;3065006;ELX - AGROALIMENTARI;2023-01-10;0;4;0,1;1;1;2;57;;;;;;;;302;62;0;1017;0;;16,9;;0,5;;;;;;;;;;;;;;;;
217;3065006;ELX - AGROALIMENTARI;2023-01-10;1;4;0,1;1;1;2;55;;;;;;;;325;66;0;1017;0;;15,9;;0,4;;;;;;;;;;;;;;;;
218;3065006;ELX - AGROALIMENTARI;2023-01-10;2;4;0,1;1;1;2;56;;;;;;;;320;67;0;1017;0;;16,2;;0,7;;;;;;;;;;;;;;;;
219;3065006;ELX - AGROALIMENTARI;2023-01-10;3;4;0,1;1;3;4;53;;;;;;;;302;69;0;1017;0;;15,7;;0,3;;;;;;;;;;;;;;;;
220;3065006;ELX - AGROALIMENTARI;2023-01-10;4;4;0,1;1;2;2;51;;;;;;;;338;73;0;1017;0;;14,8;;0,1;;;;;;;;;;;;;;;;
221;3065006;ELX - AGROALIMENTARI;2023-01-10;5;4;0,1;1;1;2;56;;;;;;;;315;70;0;1017;0;;15,4;;2,4;;;;;;;;;;;;;;;;
222;3065006;ELX - AGROALIMENTARI;2023-01-10;6;4;0,1;1;2;2;55;;;;;;;;314;70;0;1017;0;;15,1;;2,3;;;;;;;;;;;;;;;;
223;3065006;ELX - AGROALIMENTARI;2023-01-10;7;4;0,1;1;10;11;49;;;;;;;;286;71;0;1018;0;;14,6;;1,4;;;;;;;;;;;;;;;;
224;3065006;ELX - AGROALIMENTARI;2023-01-10;8;4;0,1;7;27;38;28;;;;;;;;237;79;0;1018;10;;12,6;;0,8;;;;;;;;;;;;;;;;
225;3065006;ELX - AGROALIMENTARI;2023-01-10;9;4;0,1;10;25;40;27;;;;;;;;216;77;0;1018;112;;13,8;;0,7;;;;;;;;;;;;;;;;
226;3065006;ELX - AGROALIMENTARI;2023-01-10;10;4;0,1;3;14;19;40;;;;;;;;241;70;0;1018;282;;15,6;;0,9;;;;;;;;;;;;;;;;
227;3065006;ELX - AGROALIMENTARI;2023-01-10;11;4;0,1;1;11;13;42;;;;;;;;255;65;0;1018;407;;17,2;;1,6;;;;;;;;;;;;;;;;
228;3065006;ELX - AGROALIMENTARI;2023-01-10;12;4;0,1;1;10;12;45;;;;;;;;252;56;0;1018;482;;19,3;;3;;;;;;;;;;;;;;;;
229;3065006;ELX - AGROALIMENTARI;2023-01-10;13;3;0,1;2;7;8;52;;;;;;;;246;49;0;1018;501;;20,6;;4,1;;;;;;;;;;;;;;;;
230;3065006;ELX - AGROALIMENTARI;2023-01-10;14;3;0,1;1;6;8;51;;;;;;;;248;42;0;1017;461;;21,7;;2,9;;;;;;;;;;;;;;;;
231;3065006;ELX - AGROALIMENTARI;2023-01-10;15;3;0,1;3;9;14;50;;;;;;;;250;38;0;1017;362;;22,6;;1;;;;;;;;;;;;;;;;
232;3065006;ELX - AGROALIMENTARI;2023-01-10;16;3;0,2;20;23;52;38;;;;;;;;222;37;0;1017;214;;22,9;;0,3;;;;;;;;;;;;;;;;
233;3065006;ELX - AGROALIMENTARI;2023-01-10;17;3;0,2;11;29;45;32;;;;;;;;199;44;0;1018;48;;21,4;;0,1;;;;;;;;;;;;;;;;
234;3065006;ELX - AGROALIMENTARI;2023-01-10;18;3;0,1;10;34;49;28;;;;;;;;215;63;0;1018;1;;18;;0,1;;;;;;;;;;;;;;;;
235;3065006;ELX - AGROALIMENTARI;2023-01-10;19;3;0,1;12;48;65;19;;;;;;;;285;67;0;1018;0;;16,8;;0,1;;;;;;;;;;;;;;;;
236;3065006;ELX - AGROALIMENTARI;2023-01-10;20;3;0,1;9;47;60;19;;;;;;;;323;65;0;1018;0;;16,7;;0,1;;;;;;;;;;;;;;;;
237;3065006;ELX - AGROALIMENTARI;2023-01-10;21;3;0,1;7;36;46;19;;;;;;;;198;70;0;1017;0;;14,8;;0,1;;;;;;;;;;;;;;;;
238;3065006;ELX - AGROALIMENTARI;2023-01-10;22;4;0,1;2;22;24;27;;;;;;;;78;70;0;1017;0;;14,7;;0,1;;;;;;;;;;;;;;;;
239;3065006;ELX - AGROALIMENTARI;2023-01-10;23;4;0,1;1;15;15;32;;;;;;;;288;72;0;1017;0;;14,1;;0,2;;;;;;;;;;;;;;;;
240;3065006;ELX - AGROALIMENTARI;2023-01-11;0;5;0,1;1;8;9;41;;;;;;;;287;69;0;1017;0;;14,8;;0,3;;;;;;;;;;;;;;;;
241;3065006;ELX - AGROALIMENTARI;2023-01-11;1;5;0,1;1;3;4;50;;;;;;;;315;65;0;1017;0;;15,3;;0,3;;;;;;;;;;;;;;;;
242;3065006;ELX - AGROALIMENTARI;2023-01-11;2;5;0,1;1;3;3;51;;;;;;;;305;66;0;1016;0;;15;;0,1;;;;;;;;;;;;;;;;
243;3065006;ELX - AGROALIMENTARI;2023-01-11;3;5;0,1;1;4;5;45;;;;;;;;263;69;0;1016;0;;13,4;;0,1;;;;;;;;;;;;;;;;
244;3065006;ELX - AGROALIMENTARI;2023-01-11;4;5;0,1;1;14;14;38;;;;;;;;284;72;0;1016;0;;13;;0,3;;;;;;;;;;;;;;;;
245;3065006;ELX - AGROALIMENTARI;2023-01-11;5;5;0,1;10;17;32;33;;;;;;;;258;73;0;1016;0;;12,3;;0,2;;;;;;;;;;;;;;;;
246;3065006;ELX - AGROALIMENTARI;2023-01-11;6;5;0,1;1;12;12;34;;;;;;;;263;77;0;1016;0;;11,6;;0,2;;;;;;;;;;;;;;;;
247;3065006;ELX - AGROALIMENTARI;2023-01-11;7;5;0,1;2;15;18;36;;;;;;;;286;74;0;1016;0;;12,6;;0,2;;;;;;;;;;;;;;;;
248;3065006;ELX - AGROALIMENTARI;2023-01-11;8;5;0,1;5;26;33;26;;;;;;;;290;71;0;1016;10;;13,2;;0,6;;;;;;;;;;;;;;;;
249;3065006;ELX - AGROALIMENTARI;2023-01-11;9;5;0,1;4;14;20;32;;;;;;;;261;72;0;1016;111;;12,9;;1,3;;;;;;;;;;;;;;;;
250;3065006;ELX - AGROALIMENTARI;2023-01-11;10;4;0,1;2;10;12;35;;;;;;;;286;64;0;1016;282;;15,9;;0,6;;;;;;;;;;;;;;;;
251;3065006;ELX - AGROALIMENTARI;2023-01-11;11;4;0,1;2;8;10;39;;;;;;;;289;56;0;1017;410;;18;;1,4;;;;;;;;;;;;;;;;
252;3065006;ELX - AGROALIMENTARI;2023-01-11;12;4;0,1;1;5;6;42;;;;;;;;301;53;0;1017;488;;18,9;;1,9;;;;;;;;;;;;;;;;
253;3065006;ELX - AGROALIMENTARI;2023-01-11;13;3;0,1;1;3;4;46;;;;;;;;290;48;0;1016;507;;20,2;;3;;;;;;;;;;;;;;;;
254;3065006;ELX - AGROALIMENTARI;2023-01-11;14;3;0,1;1;2;3;45;;;;;;;;297;48;0;1016;468;;20,5;;3,1;;;;;;;;;;;;;;;;
255;3065006;ELX - AGROALIMENTARI;2023-01-11;15;3;0,1;1;3;4;43;;;;;;;;296;48;0;1016;372;;20,3;;2;;;;;;;;;;;;;;;;
256;3065006;ELX - AGROALIMENTARI;2023-01-11;16;3;0,1;1;4;5;39;;;;;;;;293;50;0;1016;248;;19,8;;1,9;;;;;;;;;;;;;;;;
257;3065006;ELX - AGROALIMENTARI;2023-01-11;17;3;0,1;1;6;7;40;;;;;;;;307;53;0;1017;41;;18,8;;3,4;;;;;;;;;;;;;;;;
258;3065006;ELX - AGROALIMENTARI;2023-01-11;18;3;0,1;1;6;7;39;;;;;;;;320;58;0;1017;0;;17,5;;3,7;;;;;;;;;;;;;;;;
259;3065006;ELX - AGROALIMENTARI;2023-01-11;19;3;0,1;1;6;7;37;;;;;;;;317;63;0;1017;0;;16,5;;2,6;;;;;;;;;;;;;;;;
260;3065006;ELX - AGROALIMENTARI;2023-01-11;20;3;0,1;1;7;7;36;;;;;;;;304;66;0;1017;0;;15,7;;1,9;;;;;;;;;;;;;;;;
261;3065006;ELX - AGROALIMENTARI;2023-01-11;21;3;0,1;1;7;8;35;;;;;;;;315;68;0;1017;0;;15,6;;1,3;;;;;;;;;;;;;;;;
262;3065006;ELX - AGROALIMENTARI;2023-01-11;22;4;0,1;1;4;4;38;;;;;;;;307;68;0;1017;0;;15,6;;1,9;;;;;;;;;;;;;;;;
263;3065006;ELX - AGROALIMENTARI;2023-01-11;23;4;0,1;1;3;4;38;;;;;;;;309;70;0;1018;0;;15,3;;0,8;;;;;;;;;;;;;;;;
264;3065006;ELX - AGROALIMENTARI;2023-01-12;0;4;0,1;1;2;3;39;;;;;;;;312;70;0;1018;0;;15,2;;0,8;;;;;;;;;;;;;;;;
265;3065006;ELX - AGROALIMENTARI;2023-01-12;1;4;0,1;1;2;3;37;;;;;;;;304;71;0;1018;0;;15,1;;0,7;;;;;;;;;;;;;;;;
266;3065006;ELX - AGROALIMENTARI;2023-01-12;2;4;0,1;1;3;3;34;;;;;;;;294;75;0;1018;0;;13,9;;0,2;;;;;;;;;;;;;;;;
267;3065006;ELX - AGROALIMENTARI;2023-01-12;3;4;0,1;1;2;2;36;;;;;;;;308;74;0;1018;0;;14,1;;0,1;;;;;;;;;;;;;;;;
268;3065006;ELX - AGROALIMENTARI;2023-01-12;4;4;0,1;1;3;3;32;;;;;;;;312;74;0;1018;0;;13,9;;0,1;;;;;;;;;;;;;;;;
269;3065006;ELX - AGROALIMENTARI;2023-01-12;5;4;0,1;1;3;3;31;;;;;;;;13;73;0;1018;0;;14;;0,1;;;;;;;;;;;;;;;;
270;3065006;ELX - AGROALIMENTARI;2023-01-12;6;4;0,1;1;9;9;21;;;;;;;;263;79;0;1018;0;;12,7;;0,2;;;;;;;;;;;;;;;;
271;3065006;ELX - AGROALIMENTARI;2023-01-12;7;4;0,1;4;23;28;13;;;;;;;;312;81;0;1018;0;;12,8;;0,1;;;;;;;;;;;;;;;;
272;3065006;ELX - AGROALIMENTARI;2023-01-12;8;4;0,1;3;20;24;14;;;;;;;;327;79;0;1018;9;;12,9;;0,1;;;;;;;;;;;;;;;;
273;3065006;ELX - AGROALIMENTARI;2023-01-12;9;4;0,1;4;17;24;20;;;;;;;;320;76;0;1018;108;;13,6;;1,2;;;;;;;;;;;;;;;;
274;3065006;ELX - AGROALIMENTARI;2023-01-12;10;;;;;;;;;;;;;;330;69;0,1;1018;279;;15,7;;0,7;;;;;;;;;;;;;;;;
275;3065006;ELX - AGROALIMENTARI;2023-01-12;11;4;0,1;10;15;30;44;;;;;;;;352;65;0;1018;407;;17,6;;0,1;;;;;;;;;;;;;;;;
276;3065006;ELX - AGROALIMENTARI;2023-01-12;12;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
277;3065006;ELX - AGROALIMENTARI;2023-01-12;13;4;0,1;3;8;12;;;;;;;;;142;61;0,1;1018;502;;18,5;;0,4;;;;;;;;;;;;;;;;
278;3065006;ELX - AGROALIMENTARI;2023-01-12;14;3;0,1;1;5;6;62;;;;;;;;147;61;0;1018;462;;18,9;;0,5;;;;;;;;;;;;;;;;
279;3065006;ELX - AGROALIMENTARI;2023-01-12;15;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
280;3065006;ELX - AGROALIMENTARI;2023-01-12;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;3065006;ELX - AGROALIMENTARI;2023-01-12;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;3065006;ELX - AGROALIMENTARI;2023-01-12;18;;;2;12;15;;;;;;;;;33;92;0;1017;0;;14,6;;0,1;;;;;;;;;;;;;;;;
283;3065006;ELX - AGROALIMENTARI;2023-01-12;19;4;0,1;7;46;57;22;;;;;;;;332;96;0;1017;0;;14,2;;0,1;;;;;;;;;;;;;;;;
284;3065006;ELX - AGROALIMENTARI;2023-01-12;20;4;0,1;42;61;125;15;;;;;;;;343;99;0;1017;0;;13,7;;0,1;;;;;;;;;;;;;;;;
285;3065006;ELX - AGROALIMENTARI;2023-01-12;21;3;0,1;14;57;78;12;;;;;;;;345;99;0;1017;0;;12,9;;0,1;;;;;;;;;;;;;;;;
286;3065006;ELX - AGROALIMENTARI;2023-01-12;22;3;0,1;1;29;31;22;;;;;;;;336;99;0;1017;0;;12,3;;0,1;;;;;;;;;;;;;;;;
287;3065006;ELX - AGROALIMENTARI;2023-01-12;23;3;0,1;1;14;15;34;;;;;;;;328;98;0;1017;0;;12;;0,1;;;;;;;;;;;;;;;;
288;3065006;ELX - AGROALIMENTARI;2023-01-13;0;3;0,1;1;12;13;35;;;;;;;;325;93;0;1017;0;;11,6;;0,1;;;;;;;;;;;;;;;;
289;3065006;ELX - AGROALIMENTARI;2023-01-13;1;3;0,1;1;9;10;36;;;;;;;;320;91;0;1017;0;;11,4;;0,1;;;;;;;;;;;;;;;;
290;3065006;ELX - AGROALIMENTARI;2023-01-13;2;3;0,1;1;6;7;38;;;;;;;;307;84;0;1016;0;;11,4;;0,1;;;;;;;;;;;;;;;;
291;3065006;ELX - AGROALIMENTARI;2023-01-13;3;3;0,1;1;13;14;28;;;;;;;;268;93;0;1016;0;;9,8;;0,1;;;;;;;;;;;;;;;;
292;3065006;ELX - AGROALIMENTARI;2023-01-13;4;3;0,1;1;15;16;27;;;;;;;;289;98;0;1016;0;;9,6;;0,2;;;;;;;;;;;;;;;;
293;3065006;ELX - AGROALIMENTARI;2023-01-13;5;3;0,1;1;9;10;37;;;;;;;;263;84;0;1016;0;;9,5;;0,8;;;;;;;;;;;;;;;;
294;3065006;ELX - AGROALIMENTARI;2023-01-13;6;3;0,1;1;9;10;31;;;;;;;;251;87;0;1016;0;;8,5;;1,2;;;;;;;;;;;;;;;;
295;3065006;ELX - AGROALIMENTARI;2023-01-13;7;4;0,1;4;17;23;26;;;;;;;;250;86;0;1016;0;;7,8;;1,1;;;;;;;;;;;;;;;;
296;3065006;ELX - AGROALIMENTARI;2023-01-13;8;4;0,1;11;27;43;17;;;;;;;;246;83;0;1016;15;;8,3;;0,7;;;;;;;;;;;;;;;;
297;3065006;ELX - AGROALIMENTARI;2023-01-13;9;4;0,1;6;22;31;32;;;;;;;;272;74;0;1016;110;;11,2;;2,1;;;;;;;;;;;;;;;;
298;3065006;ELX - AGROALIMENTARI;2023-01-13;10;4;0,1;1;14;16;47;;;;;;;;287;60;0;1017;175;;14,4;;2,3;;;;;;;;;;;;;;;;
299;3065006;ELX - AGROALIMENTARI;2023-01-13;11;4;0,1;7;19;31;37;;;;;;;;257;59;0;1017;346;;14,7;;1,1;;;;;;;;;;;;;;;;
300;3065006;ELX - AGROALIMENTARI;2023-01-13;12;4;0,1;1;12;13;50;;;;;;;;294;44;0;1017;415;;18,5;;1,1;;;;;;;;;;;;;;;;
301;3065006;ELX - AGROALIMENTARI;2023-01-13;13;3;0,1;1;8;10;54;;;;;;;;307;38;0;1017;433;;18,8;;1,9;;;;;;;;;;;;;;;;
302;3065006;ELX - AGROALIMENTARI;2023-01-13;14;3;0,1;1;5;6;58;;;;;;;;46;34;0;1016;403;;19,7;;1,1;;;;;;;;;;;;;;;;
303;3065006;ELX - AGROALIMENTARI;2023-01-13;15;3;0,1;1;3;4;61;;;;;;;;79;37;0;1017;203;;18,3;;1,5;;;;;;;;;;;;;;;;
304;3065006;ELX - AGROALIMENTARI;2023-01-13;16;3;0,1;1;3;4;59;;;;;;;;70;45;0;1017;234;;17,7;;1,8;;;;;;;;;;;;;;;;
305;3065006;ELX - AGROALIMENTARI;2023-01-13;17;3;0,1;1;7;9;53;;;;;;;;67;58;0;1017;56;;16,4;;0,8;;;;;;;;;;;;;;;;
306;3065006;ELX - AGROALIMENTARI;2023-01-13;18;3;0,1;7;37;49;32;;;;;;;;24;70;0;1017;1;;14,3;;0,1;;;;;;;;;;;;;;;;
307;3065006;ELX - AGROALIMENTARI;2023-01-13;19;4;0,1;18;63;91;13;;;;;;;;355;77;0;1017;0;;13,2;;0,1;;;;;;;;;;;;;;;;
308;3065006;ELX - AGROALIMENTARI;2023-01-13;20;5;0,1;18;63;90;11;;;;;;;;346;80;0;1017;0;;12,3;;0,7;;;;;;;;;;;;;;;;
309;3065006;ELX - AGROALIMENTARI;2023-01-13;21;5;0,1;2;36;38;24;;;;;;;;327;78;0;1017;0;;11,9;;0,6;;;;;;;;;;;;;;;;
310;3065006;ELX - AGROALIMENTARI;2023-01-13;22;5;0,1;1;24;25;34;;;;;;;;342;76;0;1018;0;;11,4;;0,8;;;;;;;;;;;;;;;;
311;3065006;ELX - AGROALIMENTARI;2023-01-13;23;5;0,1;1;15;16;43;;;;;;;;324;74;0;1018;0;;11;;0,9;;;;;;;;;;;;;;;;
312;3065006;ELX - AGROALIMENTARI;2023-01-14;0;5;0,1;1;17;17;32;;;;;;;;297;78;0;1018;0;;9,5;;0,1;;;;;;;;;;;;;;;;
313;3065006;ELX - AGROALIMENTARI;2023-01-14;1;5;0,1;1;13;14;37;;;;;;;;328;70;0;1017;0;;10,4;;0,3;;;;;;;;;;;;;;;;
314;3065006;ELX - AGROALIMENTARI;2023-01-14;2;5;0,1;1;9;9;40;;;;;;;;316;68;0;1017;0;;10;;0,2;;;;;;;;;;;;;;;;
